  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727976 24217 201704211953 030  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   43 1027.1 30.31 1020.8 *** ***  0.00 ***** ***** ***** **
727976 24217 201704212053 990  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   44 1026.0 30.28 1019.8 *** ***  0.00 ***** ***** ***** **
727976 24217 201704212153 020   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   43 1024.8 30.24 1018.5 *** ***  0.00 ***** ***** ***** **
727976 24217 201704212253 020   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   67   45 1023.7 30.21 1017.5 *** ***  0.00 ***** ***** ***** **
727976 24217 201704212353 310   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   48 1022.6 30.18 1016.5  67  57  0.00 ***** ***** ***** **
727976 24217 201704220053 260   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   48 1021.5 30.15 1015.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201704220153 300   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   49 1020.1 30.10 1013.8 *** ***  0.00 ***** ***** ***** **
727976 24217 201704220253 280   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   48 1019.5 30.09 1013.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201704220353 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   49 1018.9 30.07 1012.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201704220453 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   49 1018.6 30.06 1012.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201704220553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1017.9 30.04 1011.7  65  50  0.00 ***** ***** ***** **
727976 24217 201704220653 020   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1017.1 30.02 1011.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201704220753 020   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 1016.0 29.98 1009.7  67  46  0.00 ***** ***** ***** **
727976 24217 201704220759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  67  46 ***** *****  0.00 *****  0
727976 24217 201704220853 350   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   42 1015.1 29.96 1009.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704220953 360   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   48   41 1014.0 29.92 1007.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201704221053 010   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   40 1013.1 29.90 1007.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704221153 030   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   38 1011.7 29.86 1005.7  53  47  0.00 ***** ***** ***** **
727976 24217 201704221253 010   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   39 1010.9 29.83 1004.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201704221353 010   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   39 1009.8 29.80 1003.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704221453 020   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   40 1008.6 29.77 1002.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704221553 020  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   39 1007.7 29.74 1001.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704221653 010   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   40 1007.9 29.74 1001.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704221753 020   7 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   40 1007.8 29.74 1001.6  60  51  0.00 ***** ***** ***** **
727976 24217 201704221853 ***   0 ***  95 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   43 1008.3 29.76 1002.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704221953 180  11  26  60 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   57   45 1010.7 29.83 1004.7 *** ***  0.00T***** ***** ***** **
727976 24217 201704222053 150  13  25  60 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   54   48 1011.1 29.84 1005.0 *** ***  0.00T***** *****  0.00T**
727976 24217 201704222153 140  16  30  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   47 1011.0 29.84 1005.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704222253 140  16  23  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   46 1011.1 29.84 1005.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704222353 140  14  22  39 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   44 1011.1 29.84 1005.0  61  53  0.00  0.00T***** ***** **
727976 24217 201704230053 160  15  23  36 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   45 1011.3 29.84 1005.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704230153 170  15  21  38 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   48 1012.0 29.87 1006.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704230253 160  13  22  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   47 1012.4 29.88 1006.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704230353 160  15  21  36 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   46 1012.9 29.89 1006.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201704230453 160   9  21  49 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1013.4 29.91 1007.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201704230553 160  13 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   46 1013.5 29.91 1007.4  59  53  0.00 ***** ***** ***** **
727976 24217 201704230653 160  15 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   45 1013.5 29.91 1007.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201704230753 160  15  23  30 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   45 1013.9 29.92 1007.7  61  47  0.00 ***** ***** ***** **
727976 24217 201704230759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  61  47 ***** *****  0.00T*****  0
727976 24217 201704230815 160  14  22  28 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 ****** 29.93 1008.0 *** *** ***** ***** ***** ***** **
727976 24217 201704230823 160  11  22  30 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 ****** 29.92 1007.7 *** *** ***** ***** ***** ***** **
727976 24217 201704230853 170  11 ***  32 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1014.0 29.92 1007.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201704230953 160  11  18  30 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1013.7 29.91 1007.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201704231005 160  13 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 ****** 29.91 1007.4 *** *** ***** ***** ***** ***** **
727976 24217 201704231053 150  11 ***  30 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1013.4 29.91 1007.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201704231119 160  10 ***  27 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 ****** 29.91 1007.4 *** *** ***** ***** ***** ***** **
727976 24217 201704231153 160  10 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   44 1013.2 29.90 1007.0  53  52  0.00 ***** ***** ***** **
727976 24217 201704231202 160   9  20  32 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   43 ****** 29.90 1007.0 *** *** ***** ***** ***** ***** **
727976 24217 201704231253 160  13 ***  39 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   44 1012.8 29.89 1006.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201704231332 160   9 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   44 ****** 29.89 1006.7 *** *** ***** ***** ***** ***** **
727976 24217 201704231351 150  15 ***  31 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 ****** 29.88 1006.3 *** *** ***** ***** ***** ***** **
727976 24217 201704231353 140  15 ***  31 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   45 1012.6 29.88 1006.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704231440 160  10 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   45 ****** 29.88 1006.3 *** *** ***** ***** ***** ***** **
727976 24217 201704231453 170   9 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   45 1012.5 29.88 1006.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704231513 160   9 ***  31 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   45 ****** 29.88 1006.3 *** *** ***** ***** ***** ***** **
727976 24217 201704231553 170   9 ***  39 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 1012.4 29.88 1006.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704231653 190  10 ***  35 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   46 1012.1 29.87 1006.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704231753 160   7 ***  34 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   44 1012.2 29.87 1006.0  54  51  0.00 ***** ***** ***** **
727976 24217 201704231853 190   7 ***  40 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   43 1011.8 29.86 1005.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201704231953 160   8 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   44 1011.1 29.84 1005.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704232053 140  11 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   44 1010.6 29.82 1004.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704232153 170  11 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1010.0 29.81 1004.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704232253 150  13  20  70 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   53   45 1009.7 29.80 1003.6 *** ***  0.00T***** ***** ***** **
727976 24217 201704232353 140  14  25  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1009.2 29.78 1003.0  57  53  0.00T 0.00T***** ***** **
727976 24217 201704240053 140  15  21  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1008.8 29.77 1002.6 *** ***  0.00T***** ***** ***** **
727976 24217 201704240153 140  15  26  60 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   51   44 1008.8 29.77 1002.6 *** ***  0.00T***** ***** ***** **
727976 24217 201704240253 140  13 ***  48 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   50   45 1008.7 29.77 1002.6 *** ***  0.00T***** *****  0.00T**
727976 24217 201704240353 150   9 ***  34 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   49   46 1009.0 29.78 1003.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704240410 150  10 ***  26 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   49   46 ****** 29.78 1003.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704240437 160  10  18  30 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   49   45 ****** 29.78 1003.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704240453 150   9 ***  30 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   49   45 1009.2 29.78 1003.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704240500 150   9 ***  20 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   49   45 ****** 29.78 1003.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704240553 140   7 ***  17 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   49   45 1009.1 29.78 1003.0  53  48  0.00T 0.00T***** ***** **
727976 24217 201704240608 140   9 ***  36 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   48   45 ****** 29.78 1003.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704240653 150   7 ***  31 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   48   46 1009.0 29.78 1003.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704240704 140   6 ***  24 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   48   46 ****** 29.77 1002.6 *** ***  0.00T***** ***** ***** **
727976 24217 201704240753 140   6 ***  20 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   48   45 1008.7 29.77 1002.6  57  48  0.00T***** ***** ***** **
727976 24217 201704240759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  57  48 ***** *****  0.00T*****  0
727976 24217 201704240853 100   3 ***  20 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   48   45 1008.5 29.76 1002.3 *** ***  0.00T***** *****  0.00T**
727976 24217 201704240940 070   5 ***  30 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   47   45 ****** 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704240953 050   3 ***  35 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   47   45 1008.1 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704241032 060   5 ***  23 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   47   45 ****** 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704241053 050   5 ***  25 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   45 1008.0 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704241153 050   3 ***  22 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   45 1007.8 29.74 1001.6  49  46  0.00  0.00T***** ***** **
727976 24217 201704241253 030   5 ***  20 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   45 1007.6 29.74 1001.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704241353 050   3 ***  22 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   45 1007.9 29.74 1001.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704241453 010   3 ***  26 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   46 1008.0 29.74 1001.6 *** ***  0.00T***** *****  0.00T**
727976 24217 201704241551 ***   0 ***  55 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   48   46 ****** 29.75 1002.0 *** *** ***** ***** ***** ***** **
727976 24217 201704241553 ***   0 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   46 1008.0 29.75 1002.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704241653 150   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   44 1007.8 29.74 1001.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704241753 020   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 1007.7 29.74 1001.6  53  46  0.00  0.00T***** ***** **
727976 24217 201704241853 330   7 ***  42 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1007.7 29.74 1001.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704241953 290   9 ***  38 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   42 1007.8 29.74 1001.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704242053 990   7 ***  47 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   43 1008.1 29.75 1002.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704242153 300  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1008.5 29.76 1002.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704242253 990   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   43 1008.4 29.76 1002.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704242353 260   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   41 1008.5 29.76 1002.3  56  52  0.00 ***** ***** ***** **
727976 24217 201704250053 990   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   44 1008.7 29.77 1002.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704250153 280   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   43 1009.0 29.78 1003.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704250253 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   45 1009.6 29.79 1003.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704250353 190   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   49   45 1010.5 29.82 1004.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704250453 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   49   45 1011.2 29.84 1005.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704250553 170   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   49   43 1011.9 29.86 1005.7  57  47  0.00 ***** ***** ***** **
727976 24217 201704250653 160   8 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 1012.4 29.88 1006.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704250753 160  10 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   44 1012.8 29.89 1006.7  57  46  0.00 ***** ***** ***** **
727976 24217 201704250759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  57  46 ***** *****  0.00T*****  0
727976 24217 201704250853 160  10 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   45 1013.0 29.89 1006.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201704250953 170  14  20 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   45 1013.2 29.90 1007.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704251041 170  10 ***  20 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 ****** 29.91 1007.4 *** *** ***** ***** ***** ***** **
727976 24217 201704251053 170  10  18  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1013.4 29.91 1007.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201704251153 170  10 ***  20 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   45 1013.3 29.90 1007.0  51  48  0.00 ***** ***** ***** **
727976 24217 201704251253 170  14  21  23 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   45 1013.6 29.91 1007.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201704251305 170  11  20  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   46 ****** 29.91 1007.4 *** *** ***** ***** ***** ***** **
727976 24217 201704251323 170  13 ***  24 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   45 ****** 29.92 1007.7 *** *** ***** ***** ***** ***** **
727976 24217 201704251353 170  11 ***  26 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   45 1014.2 29.93 1008.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704251453 170  11 ***  26 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   44 1014.3 29.93 1008.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704251553 180   9 ***  26 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   44 1014.2 29.93 1008.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704251653 160   9 ***  23 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 1013.9 29.92 1007.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201704251740 170  13  21  33 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   42 ****** 29.92 1007.7 *** *** ***** ***** ***** ***** **
727976 24217 201704251753 150  11 ***  31 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1013.8 29.92 1007.7  53  50  0.00 ***** ***** ***** **
727976 24217 201704251853 170  14  22 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   43 1013.5 29.91 1007.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201704251953 180   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1013.1 29.90 1007.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704252053 170  13  24  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   43 1012.5 29.88 1006.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704252153 170  11  20 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   41 1011.8 29.86 1005.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201704252253 170  11  18 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   42 1011.2 29.84 1005.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704252353 170  10  20 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   42 1010.3 29.82 1004.3  57  53  0.00 ***** ***** ***** **
727976 24217 201704260053 170  10 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   43 1009.7 29.80 1003.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704260153 150  13  20  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   39 1009.0 29.78 1003.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704260253 120   9 ***  65 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   55   39 1008.4 29.76 1002.3 *** ***  0.00T***** *****  0.00T**
727976 24217 201704260353 110   6 ***  60 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   53   42 1008.1 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704260453 ***   0 ***  48 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   50   47 1008.2 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201704260553 120   8 ***  48 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   45 1007.8 29.74 1001.6  57  49  0.00T 0.00T***** ***** **
727976 24217 201704260653 070   5 ***  43 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   45 1007.7 29.74 1001.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704260753 ***   0 ***  30 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   49   47 1007.5 29.73 1001.3  57  49  0.00T***** ***** ***** **
727976 24217 201704260759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  57  49 ***** *****  0.00T*****  0
727976 24217 201704260810 ***   0 ***  28 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   50   47 ****** 29.73 1001.3 *** ***  0.00T***** ***** ***** **
727976 24217 201704260853 ***   0 ***  19 *** * * *  2.5 ** ** ** ** 61 10 ** ** *   49   47 1007.7 29.74 1001.6 *** ***  0.00T***** *****  0.00T**
727976 24217 201704260904 ***   0 ***  17 *** * * *  3.0 ** ** ** ** 61 10 ** ** *   49   48 ****** 29.74 1001.6 *** ***  0.00T***** ***** ***** **
727976 24217 201704260928 990   5 ***  13 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   49   48 ****** 29.73 1001.3 *** ***  0.00T***** ***** ***** **
727976 24217 201704260953 990   8 ***  11 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 1007.4 29.73 1001.3 *** ***  0.00T***** ***** ***** **
727976 24217 201704261009 160  11 ***  35 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 29.73 1001.3 *** *** ***** ***** ***** ***** **
727976 24217 201704261051 160  10  20  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 29.73 1001.3 *** *** ***** ***** ***** ***** **
727976 24217 201704261053 160  13  20  27 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 1007.4 29.73 1001.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704261104 160  11 ***  48 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 29.73 1001.3 *** *** ***** ***** ***** ***** **
727976 24217 201704261125 170  13 ***  21 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   47 ****** 29.73 1001.3 *** *** ***** ***** ***** ***** **
727976 24217 201704261153 170  11  18  28 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 1007.6 29.74 1001.6  51  49  0.00  0.00T***** ***** **
727976 24217 201704261212 160  13  21  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   47 ****** 29.73 1001.3 *** *** ***** ***** ***** ***** **
727976 24217 201704261253 170   9 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   46 1007.4 29.73 1001.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704261353 180   7 ***  24 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   50   46 1007.6 29.73 1001.3 *** ***  0.00T***** ***** ***** **
727976 24217 201704261451 190   7  17 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   46 ****** 29.74 1001.6 *** *** ***** ***** ***** ***** **
727976 24217 201704261453 180   7  17 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1007.7 29.74 1001.6 *** ***  0.00T***** *****  0.00T**
727976 24217 201704261553 180   9 ***  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   45 1008.2 29.75 1002.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704261653 170   7 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   45 1008.6 29.76 1002.3 *** ***  0.00T***** ***** ***** **
727976 24217 201704261753 990   7 ***  85 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   40 1008.9 29.77 1002.6  55  50  0.00  0.00T***** ***** **
727976 24217 201704261853 990   7 ***  37 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   42 1009.3 29.79 1003.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704261953 200   9  18  43 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   41 1009.3 29.79 1003.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201704262053 180  10  21  40 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   42 1009.7 29.80 1003.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704262153 990   8  20  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   42 1010.0 29.81 1004.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704262253 200   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   42 1009.9 29.80 1003.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201704262353 990  11  17  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   38 1010.1 29.81 1004.0  58  54  0.00 ***** ***** ***** **
727976 24217 201704270053 990   9  17  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   37 1010.7 29.83 1004.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201704270153 220   8  16 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   36 1011.2 29.84 1005.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201704270253 230   3 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   37 1011.7 29.86 1005.7 *** ***  0.00 ***** ***** ***** **
